-284.66,18.7149,18.3041,16.6959,-3.58899,3.68937,-4.17035,-0.482853,-5.56804,-4.29078,-5.67625,-9.20191,-9.45633,-6.78849,-7.59907,-5.59245,-4.50087,-1.41383,-1.97859,-0.881306,-1.17267
-322.37,30.6208,22.9869,18.9924,-0.689266,0.223596,-4.61514,-0.185962,-3.42996,-3.72041,-5.16712,-6.01658,-9.91175,-7.09086,-6.92027,-4.2296,-6.56307,-2.29981,-1.72396,-2.16913,-0.224451
-347.209,36.7507,30.5056,16.7473,-1.0531,-2.2835,-4.57979,-1.34076,-3.69296,-3.45593,-6.94615,-7.28735,-9.73077,-7.68067,-7.91241,-6.71675,-4.8409,-2.04899,-0.908514,-1.74429,-0.0927976
-364.589,38.5999,34.2594,19.0888,1.70541,-1.04078,-3.60888,-3.35498,-4.59848,-5.59137,-9.62737,-7.01662,-7.01734,-6.64829,-5.22336,-4.40638,-3.51322,-2.60392,-2.14832,-3.16955,-1.85185
-381.399,41.241,35.9788,19.2642,2.50403,-0.64352,-4.2111,-4.68578,-4.52714,-5.04273,-6.8837,-6.22818,-8.46437,-6.72421,-5.99103,-3.76242,-5.16714,-2.20019,-2.28743,-2.45092,-0.45174
-396.06,35.2274,35.0826,18.6073,5.00042,0.438099,-3.90152,-6.89874,-7.20266,-5.25218,-4.28193,-4.29726,-8.49548,-6.77064,-7.43016,-6.8901,-3.95187,-1.02381,-0.730805,-1.87109,0.305465
-409.857,29.3036,31.1711,18.6647,7.48769,2.43187,-1.58388,-5.16404,-4.45473,-4.6468,-7.91827,-7.08931,-8.99347,-7.03547,-2.64139,-0.291462,-1.39139,-0.673222,-1.81257,-3.16179,-1.85952
-170.264,-3.95354,10.4605,8.1381,-4.4064,1.20666,-3.58637,-4.84709,-7.77099,-6.41296,-8.52677,-5.80866,-5.63192,-1.9794,-2.00838,3.26718,3.07818,0.123247,1.33001,2.1585,-0.820779
-256.47,22.6163,14.1283,7.66532,-10.2903,-1.80405,-8.47196,-4.63671,-8.58912,-0.997456,-5.41091,-3.70401,-5.27706,-4.64651,-4.12933,-2.05464,1.44623,2.12598,3.11764,3.84786,1.06973
-312.124,36.038,16.4901,5.18642,-8.4232,-3.93973,-7.68782,-2.66389,-9.5891,-5.68944,-4.35791,-0.704891,-4.76616,-5.72202,-7.05084,-3.8121,-2.29632,-1.58978,2.01422,1.32317,1.45337
